ProcessName,SubjectUserName,@timestamp,host,Hostname,EventID,SubjectLogonId,ProcessId,LogonType,TargetLogonId,WorkstationName,IpAddress,TargetUserName,PrivilegeList,CommandLine,ParentProcessName,NewProcessId,is_remote_logon,was_elevated
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:19:34.252000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:19:34.260000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:19:34.340000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:19:35.417000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:19:35.431000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:19:35.444000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:19:35.478000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
-,-,2020-05-02 03:19:35.555000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x61d5dc,-,10.0.1.4,SCRANTON$,,,,,True,False
-,-,2020-05-02 03:19:35.558000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x61e56b,-,10.0.1.4,SCRANTON$,,,,,True,False
-,-,2020-05-02 03:19:37.795000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x0,0x0,3.0,0x2cba5,-,::1,SCRANTON$,,,,,True,True
-,-,2020-05-02 03:20:00.678000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x0,0x0,3.0,0x3c45c,-,::1,SCRANTON$,,,,,True,True
-,-,2020-05-02 03:20:16.449000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x61ea58,-,10.0.1.4,SCRANTON$,,,,,True,False
-,-,2020-05-02 03:20:17.097000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x61f0ff,-,10.0.1.4,SCRANTON$,,,,,True,False
-,-,2020-05-02 03:20:17.097000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x61f118,-,10.0.1.4,SCRANTON$,,,,,True,False
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:20:55.861000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
-,-,2020-05-02 03:20:55.955000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x620ad5,-,::1,NEWYORK$,,,,,True,True
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:20:58.111000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
-,-,2020-05-02 03:21:01.779000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x6211a3,-,fe80::e40c:95b6:b0a7:6429,NEWYORK$,,,,,True,True
-,-,2020-05-02 03:21:10.628000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x6212db,-,10.0.1.5,UTICA$,,,,,True,False
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02 03:21:31.716000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5.0,0x3e7,-,-,SYSTEM,,,,,False,True
-,-,2020-05-02 03:21:41.748000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x622927,-,10.0.1.10,WEC$,,,,,True,False
-,-,2020-05-02 03:21:41.765000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x6229c0,-,10.0.1.10,WEC$,,,,,True,False
-,-,2020-05-02 03:21:41.767000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x6229d9,-,10.0.1.10,WEC$,,,,,True,False
-,-,2020-05-02 03:21:50.042000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x622c09,-,fe80::e40c:95b6:b0a7:6429,NEWYORK$,,,,,True,True
-,-,2020-05-02 03:21:50.045000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x622d2b,-,::1,NEWYORK$,,,,,True,True
-,-,2020-05-02 03:21:50.054000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x622d76,-,10.0.0.4,NEWYORK$,,,,,True,True
-,-,2020-05-02 03:21:50.073000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x622df0,-,fe80::e40c:95b6:b0a7:6429,NEWYORK$,,,,,True,True
-,-,2020-05-02 03:21:50.094000+00:00,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3.0,0x623058,-,10.0.1.4,SCRANTON$,,,,,True,False
